transaccion_id,cliente_id,producto_id,fecha,monto,tipo_transaccion
T04227,C0019,P004,2025-03-22,-1177.46,debito
T04228,C0146,P005,2025-04-11,2104.87,abono
T04229,C0049,P003,2025-02-08,120.94,abono
T04230,C0152,P005,2025-05-06,-3364.0,debito
T04231,C0040,P005,2025-03-01,-176.52,debito
T04232,C0155,P005,2024-12-27,4107.07,abono
T04233,C0083,P005,2025-01-06,-5779.23,debito
T04234,C0103,P005,2024-12-07,-5520.56,debito
T04235,C0182,P004,2025-04-20,-2005.05,debito
T04236,C0048,P003,2024-12-04,-5865.54,debito
T04237,C0112,P001,2025-01-20,2737.84,abono
T04238,C0064,P003,2025-02-15,-2635.44,debito
T04239,C0013,P005,2025-04-16,-4388.55,debito
T04240,C0065,P005,2025-05-31,-116.02,debito
T04241,C0025,P003,2025-04-19,757.66,abono
T04242,C0136,P002,2024-12-14,-5203.79,debito
T04243,C0154,P001,2025-05-20,1258.6,abono
T04244,C0033,P004,2025-05-31,3010.15,abono
T04245,C0002,P001,2025-05-09,1956.26,abono
T04246,C0013,P004,2025-03-01,-5988.0,debito
T04247,C0038,P005,2025-01-30,-6668.33,debito
T04248,C0018,P003,2025-02-23,-6188.45,debito
T04249,C0170,P002,2025-01-16,-1916.22,debito
T04250,C0073,P005,2025-02-14,1011.11,abono
T04251,C0077,P001,2024-12-09,2398.45,abono
T04252,C0133,P005,2025-04-15,-81.12,debito
T04253,C0039,P005,2025-02-09,-209.89,debito
T04254,C0009,P005,2025-01-28,-3886.44,debito
T04255,C0112,P003,2025-03-23,-3657.53,debito
T04256,C0099,P003,2025-04-16,4973.18,abono
T04257,C0171,P002,2025-03-20,1049.12,abono
T04258,C0003,P003,2025-03-08,-1828.98,debito
T04259,C0182,P002,2025-05-11,612.03,abono
T04260,C0047,P002,2025-04-25,4591.84,abono
T04261,C0060,P001,2025-03-07,-5451.34,debito
T04262,C0125,P004,2025-02-22,4120.58,abono
T04263,C0027,P005,2025-05-02,-6322.26,debito
T04264,C0144,P005,2024-12-09,2648.25,abono
T04265,C0146,P005,2025-06-02,-3174.82,debito
T04266,C0009,P003,2025-03-06,1685.44,abono
T04267,C0034,P001,2025-02-12,2966.61,abono
T04268,C0169,P003,2025-04-15,2298.68,abono
T04269,C0001,P004,2025-03-14,-3177.41,debito
T04270,C0105,P001,2025-03-06,-6560.39,debito
T04271,C0111,P005,2025-03-27,4920.96,abono
T04272,C0123,P002,2024-12-11,-5581.5,debito
T04273,C0167,P003,2025-01-24,-5304.6,debito
T04274,C0002,P003,2025-02-12,3418.76,abono
T04275,C0079,P004,2025-01-26,872.07,abono
T04276,C0182,P002,2025-05-02,342.57,abono
T04277,C0019,P002,2025-02-24,-4844.36,debito
T04278,C0159,P003,2025-02-17,-5109.64,debito
T04279,C0025,P001,2025-03-24,282.52,abono
T04280,C0126,P004,2024-12-11,4643.86,abono
T04281,C0044,P001,2025-03-06,-665.25,debito
T04282,C0090,P001,2024-12-28,1465.21,abono
T04283,C0023,P005,2025-05-02,-4716.56,debito
T04284,C0046,P001,2025-02-22,890.87,abono
T04285,C0086,P005,2025-04-13,-416.25,debito
T04286,C0150,P005,2024-12-22,-2338.09,debito
T04287,C0152,P002,2025-04-23,-5368.82,debito
T04288,C0050,P002,2025-05-22,-2913.34,debito
T04289,C0049,P003,2025-04-08,-4581.22,debito
T04290,C0076,P003,2024-12-26,2919.11,abono
T04291,C0115,P003,2025-02-15,-184.86,debito
T04292,C0001,P003,2025-02-22,-6920.12,debito
T04293,C0007,P004,2025-01-03,-318.75,debito
T04294,C0137,P004,2025-03-20,-6775.59,debito
T04295,C0199,P002,2025-04-11,2771.83,abono
T04296,C0017,P001,2025-01-07,-6743.22,debito
T04297,C0121,P004,2025-02-23,618.03,abono
T04298,C0200,P005,2025-01-16,2477.52,abono
T04299,C0121,P001,2025-04-07,-1211.44,debito
T04300,C0177,P005,2025-05-17,-385.29,debito
T04301,C0092,P001,2025-04-26,-4334.18,debito
T04302,C0062,P002,2025-04-12,-1478.25,debito
T04303,C0152,P003,2024-12-24,2959.1,abono
T04304,C0091,P004,2024-12-22,606.2,abono
T04305,C0066,P001,2025-02-22,-2343.95,debito
T04306,C0019,P005,2025-02-06,-5477.98,debito
T04307,C0131,P001,2025-03-07,2213.41,abono
T04308,C0140,P001,2025-02-10,-4405.39,debito
T04309,C0025,P003,2025-04-25,-4542.78,debito
T04310,C0116,P003,2025-03-05,4226.59,abono
T04311,C0159,P004,2025-05-24,-2294.71,debito
T04312,C0064,P005,2025-02-09,-4820.45,debito
T04313,C0102,P001,2025-02-09,-6732.46,debito
T04314,C0122,P001,2025-04-21,3664.7,abono
T04315,C0003,P005,2025-05-17,2474.86,abono
T04316,C0004,P003,2025-03-15,3172.05,abono
T04317,C0080,P001,2025-04-01,-5185.59,debito
T04318,C0005,P002,2024-12-29,-4297.56,debito
T04319,C0183,P005,2025-05-09,132.55,abono
T04320,C0021,P005,2025-01-03,1014.13,abono
T04321,C0054,P005,2025-04-11,4061.82,abono
T04322,C0197,P002,2025-02-16,-1930.38,debito
T04323,C0190,P001,2025-01-27,3671.23,abono
T04324,C0096,P005,2025-04-21,-2623.68,debito
T04325,C0176,P003,2025-02-21,-3667.53,debito
T04326,C0178,P001,2025-03-26,-503.77,debito
T04327,C0137,P005,2024-12-23,947.07,abono
T04328,C0101,P003,2024-12-26,4788.12,abono
T04329,C0179,P003,2025-01-08,4456.18,abono
T04330,C0098,P003,2025-03-25,-4576.36,debito
T04331,C0182,P005,2025-01-17,2325.24,abono
T04332,C0053,P002,2025-02-23,3395.02,abono
T04333,C0107,P002,2025-05-07,3112.12,abono
T04334,C0049,P005,2025-03-11,-3992.81,debito
T04335,C0077,P003,2024-12-03,-442.46,debito
T04336,C0129,P005,2025-05-12,-4440.63,debito
T04337,C0196,P004,2025-01-14,-5389.37,debito
T04338,C0130,P005,2025-03-19,-6958.75,debito
T04339,C0011,P005,2025-02-27,104.84,abono
T04340,C0174,P001,2025-02-15,-5119.31,debito
T04341,C0158,P001,2024-12-16,-4015.37,debito
T04342,C0186,P003,2025-03-21,-3055.34,debito
T04343,C0021,P001,2025-01-15,681.47,abono
T04344,C0038,P004,2025-03-12,2074.97,abono
T04345,C0025,P003,2025-03-25,-2500.01,debito
T04346,C0142,P003,2025-03-14,-2140.72,debito
T04347,C0088,P002,2025-05-02,-5124.23,debito
T04348,C0062,P002,2024-12-10,-4914.06,debito
T04349,C0029,P005,2024-12-29,-4135.47,debito
T04350,C0009,P003,2025-03-31,-6572.49,debito
T04351,C0176,P002,2024-12-08,1781.78,abono
T04352,C0081,P002,2025-05-07,-1729.3,debito
T04353,C0121,P001,2025-04-03,-4601.65,debito
T04354,C0070,P003,2025-05-04,-1415.73,debito
T04355,C0076,P004,2025-01-25,-2225.62,debito
T04356,C0015,P005,2025-05-19,-1595.48,debito
T04357,C0174,P002,2024-12-10,-512.0,debito
T04358,C0051,P001,2025-02-16,4146.12,abono
T04359,C0017,P003,2025-01-03,1309.98,abono
T04360,C0019,P005,2025-04-03,-3327.0,debito
T04361,C0187,P002,2025-03-23,-331.91,debito
T04362,C0108,P004,2025-04-07,-4904.4,debito
T04363,C0105,P002,2025-03-20,-2334.01,debito
T04364,C0047,P002,2025-04-25,3736.45,abono
T04365,C0195,P005,2025-01-03,2091.4,abono
T04366,C0001,P003,2025-02-23,1018.99,abono
T04367,C0004,P002,2025-03-17,-3606.83,debito
T04368,C0019,P005,2025-05-21,696.0,abono
T04369,C0034,P003,2024-12-19,-3100.56,debito
T04370,C0143,P004,2025-01-25,1620.66,abono
T04371,C0100,P005,2025-02-07,4564.2,abono
T04372,C0085,P001,2025-02-09,351.6,abono
T04373,C0011,P004,2024-12-14,3485.39,abono
T04374,C0112,P001,2025-02-18,954.62,abono
T04375,C0034,P005,2025-03-12,-2253.74,debito
T04376,C0023,P004,2025-01-24,2106.79,abono
T04377,C0003,P005,2024-12-26,-6358.87,debito
T04378,C0031,P001,2025-04-08,-1720.77,debito
T04379,C0151,P001,2025-01-21,-666.42,debito
T04380,C0043,P001,2025-03-08,-2251.27,debito
T04381,C0061,P001,2025-03-08,568.15,abono
T04382,C0035,P001,2025-04-08,-926.32,debito
T04383,C0087,P002,2025-03-24,-4029.74,debito
T04384,C0197,P004,2024-12-22,-454.49,debito
T04385,C0146,P004,2025-04-14,-245.59,debito
T04386,C0094,P002,2025-03-27,-5009.47,debito
T04387,C0148,P002,2025-05-31,-2550.68,debito
T04388,C0011,P001,2025-02-28,-903.87,debito
T04389,C0137,P004,2025-04-07,1305.38,abono
T04390,C0119,P003,2025-05-21,-4505.34,debito
T04391,C0127,P003,2025-05-31,-1950.49,debito
T04392,C0066,P003,2025-01-23,-3476.81,debito
T04393,C0152,P002,2025-03-23,652.39,abono
T04394,C0074,P005,2025-01-28,-4129.01,debito
T04395,C0073,P003,2025-03-08,-2233.06,debito
T04396,C0058,P005,2025-06-02,3153.49,abono
T04397,C0143,P001,2025-02-04,-5664.51,debito
T04398,C0031,P005,2024-12-25,-4293.18,debito
T04399,C0090,P003,2025-03-14,-2091.36,debito
T04400,C0073,P003,2025-03-07,-1812.53,debito
T04401,C0102,P004,2025-03-27,1670.73,abono
T04402,C0043,P005,2025-03-02,-1177.4,debito
T04403,C0095,P002,2025-01-03,946.8,abono
T04404,C0158,P004,2025-03-23,3963.92,abono
T04405,C0180,P004,2025-04-10,1954.43,abono
T04406,C0061,P004,2025-05-30,2208.18,abono
T04407,C0108,P002,2024-12-02,2990.54,abono
T04408,C0109,P001,2024-12-06,2968.78,abono
T04409,C0076,P004,2025-03-26,-499.62,debito
T04410,C0040,P004,2024-12-23,-5825.84,debito
T04411,C0104,P001,2025-05-06,927.77,abono
T04412,C0091,P001,2025-04-27,3629.2,abono
T04413,C0094,P001,2025-06-02,3874.72,abono
T04414,C0051,P001,2025-02-15,3588.75,abono
T04415,C0059,P001,2025-02-01,2915.94,abono
T04416,C0025,P003,2025-03-14,122.31,abono
T04417,C0089,P005,2025-03-28,1833.86,abono
T04418,C0016,P003,2024-12-04,3043.96,abono
T04419,C0066,P003,2025-01-07,1967.88,abono
T04420,C0063,P005,2025-01-22,4324.23,abono
T04421,C0114,P005,2025-04-25,1578.57,abono
T04422,C0182,P004,2025-01-27,-2075.94,debito
T04423,C0188,P003,2025-03-04,1366.69,abono
T04424,C0175,P003,2025-01-30,-2349.48,debito
T04425,C0120,P005,2024-12-03,2809.15,abono
T04426,C0186,P004,2025-04-06,3549.73,abono
T04427,C0189,P001,2025-02-02,-4648.1,debito
T04428,C0135,P005,2025-04-13,-5659.79,debito
T04429,C0112,P003,2025-03-24,-6204.82,debito
T04430,C0104,P005,2024-12-07,4089.59,abono
T04431,C0085,P004,2025-01-03,-162.05,debito
T04432,C0142,P002,2025-01-31,3692.79,abono
T04433,C0083,P005,2025-02-01,-1482.55,debito
T04434,C0161,P005,2025-04-04,-956.51,debito
T04435,C0141,P001,2025-05-18,3210.52,abono
T04436,C0120,P001,2025-04-26,-2258.61,debito
T04437,C0063,P004,2025-03-30,-428.11,debito
T04438,C0188,P001,2025-02-28,-989.28,debito
T04439,C0063,P001,2025-03-26,-36.48,debito
T04440,C0026,P005,2025-05-14,4520.96,abono
T04441,C0007,P005,2025-03-10,171.86,abono
T04442,C0126,P002,2025-02-01,1086.81,abono
T04443,C0037,P005,2025-04-24,-2931.35,debito
T04444,C0055,P002,2025-02-15,1815.03,abono
T04445,C0104,P003,2025-04-16,4563.04,abono
T04446,C0048,P005,2025-05-03,-310.81,debito
T04447,C0083,P002,2025-01-25,-3600.14,debito
T04448,C0102,P004,2025-04-13,3418.37,abono
T04449,C0152,P002,2025-01-28,4661.9,abono
T04450,C0113,P004,2025-03-10,-4353.99,debito
T04451,C0160,P002,2025-01-09,4028.59,abono
T04452,C0137,P003,2025-04-06,-613.56,debito
T04453,C0012,P002,2025-04-27,1960.4,abono
T04454,C0047,P001,2025-05-13,-2636.41,debito
T04455,C0065,P001,2025-02-04,4437.13,abono
T04456,C0158,P002,2025-05-28,799.29,abono
T04457,C0045,P005,2025-01-22,801.84,abono
T04458,C0036,P002,2024-12-07,-2320.05,debito
T04459,C0127,P001,2025-05-31,-409.63,debito
T04460,C0135,P002,2025-03-26,-1301.73,debito
T04461,C0003,P004,2025-05-05,4827.79,abono
T04462,C0083,P001,2025-03-16,2169.51,abono
T04463,C0069,P003,2025-02-11,3178.5,abono
T04464,C0100,P001,2025-03-20,-5091.0,debito
T04465,C0114,P003,2025-05-09,1866.46,abono
T04466,C0177,P005,2025-04-18,-1056.17,debito
T04467,C0052,P005,2025-04-10,-1469.87,debito
T04468,C0032,P001,2025-01-28,1600.67,abono
T04469,C0101,P003,2024-12-07,-4463.4,debito
T04470,C0055,P002,2025-02-15,2021.49,abono
T04471,C0195,P004,2025-03-02,-77.5,debito
T04472,C0186,P002,2025-01-14,-3678.15,debito
T04473,C0127,P004,2025-02-22,-6452.95,debito
T04474,C0056,P002,2025-05-24,-5690.18,debito
T04475,C0107,P005,2025-01-10,-5781.72,debito
T04476,C0009,P004,2025-01-26,3985.54,abono
T04477,C0077,P004,2024-12-22,1652.47,abono
T04478,C0114,P001,2025-04-24,3837.71,abono
T04479,C0093,P001,2025-04-23,758.65,abono
T04480,C0009,P003,2025-05-18,-4614.28,debito
T04481,C0044,P005,2025-02-21,-4501.73,debito
T04482,C0078,P002,2024-12-06,-208.22,debito
T04483,C0022,P001,2025-02-28,-5522.15,debito
T04484,C0182,P003,2025-03-03,-6325.64,debito
T04485,C0034,P004,2025-01-05,1373.71,abono
T04486,C0173,P004,2025-05-20,-5692.36,debito
T04487,C0195,P003,2025-04-15,-604.37,debito
T04488,C0110,P004,2025-03-07,3019.84,abono
T04489,C0096,P005,2025-04-22,-3414.96,debito
T04490,C0111,P002,2024-12-28,2752.32,abono
T04491,C0011,P002,2025-05-10,-6485.65,debito
T04492,C0049,P005,2025-05-01,-6103.07,debito
T04493,C0092,P004,2025-05-22,-5502.03,debito
T04494,C0068,P004,2025-04-04,-1937.68,debito
T04495,C0073,P005,2024-12-26,4563.5,abono
T04496,C0081,P005,2025-04-13,-709.63,debito
T04497,C0151,P002,2025-02-24,4273.98,abono
T04498,C0056,P005,2025-04-11,-2317.28,debito
T04499,C0147,P004,2025-03-07,-404.79,debito
T04500,C0139,P003,2024-12-02,-4695.42,debito
T04501,C0154,P001,2025-05-21,1194.84,abono
T04502,C0181,P005,2025-04-06,1255.68,abono
T04503,C0151,P005,2025-03-20,-2163.15,debito
T04504,C0081,P001,2024-12-17,-473.88,debito
T04505,C0153,P002,2025-02-25,926.78,abono
T04506,C0107,P004,2024-12-10,75.44,abono
T04507,C0033,P002,2025-03-07,-3134.5,debito
T04508,C0152,P003,2025-04-01,-617.26,debito
T04509,C0026,P002,2025-01-28,3429.13,abono
T04510,C0184,P005,2025-03-17,-1672.29,debito
T04511,C0137,P001,2025-01-28,-6606.71,debito
T04512,C0027,P003,2025-05-14,-6102.62,debito
T04513,C0144,P003,2025-01-29,1482.73,abono
T04514,C0005,P001,2025-01-06,-5489.01,debito
T04515,C0047,P004,2025-01-21,4026.06,abono
T04516,C0179,P002,2025-01-29,4933.49,abono
T04517,C0050,P005,2025-02-20,-4196.94,debito
T04518,C0181,P003,2024-12-23,-601.3,debito
T04519,C0077,P002,2024-12-29,-4538.46,debito
T04520,C0164,P002,2025-01-21,3143.65,abono
T04521,C0184,P004,2024-12-04,-4479.3,debito
T04522,C0179,P004,2025-03-25,1570.37,abono
T04523,C0132,P005,2025-03-06,-6021.97,debito
T04524,C0033,P002,2025-01-08,-6717.52,debito
T04525,C0165,P005,2025-02-04,-1547.46,debito
T04526,C0015,P003,2025-01-29,-644.42,debito
T04527,C0075,P001,2024-12-27,1012.95,abono
T04528,C0013,P004,2025-04-09,-5749.25,debito
T04529,C0188,P002,2025-01-22,-4746.21,debito
T04530,C0066,P005,2025-01-15,-4463.25,debito
T04531,C0103,P003,2024-12-15,-2830.5,debito
T04532,C0148,P005,2025-03-24,-4057.46,debito
T04533,C0070,P004,2025-02-01,1573.98,abono
T04534,C0174,P003,2025-02-21,-3356.08,debito
T04535,C0176,P004,2024-12-25,-5557.65,debito
T04536,C0146,P004,2025-02-26,4907.15,abono
T04537,C0174,P005,2025-04-04,4665.82,abono
T04538,C0001,P005,2024-12-21,-6539.05,debito
T04539,C0114,P002,2024-12-11,2041.01,abono
T04540,C0031,P001,2025-02-18,-3297.47,debito
T04541,C0016,P005,2025-01-03,-4948.28,debito
T04542,C0107,P001,2025-03-21,4614.85,abono
T04543,C0034,P001,2025-03-20,752.87,abono
T04544,C0083,P003,2025-05-04,-2150.57,debito
T04545,C0188,P004,2025-04-08,-1000.55,debito
T04546,C0105,P003,2025-03-24,3079.44,abono
T04547,C0171,P005,2025-01-28,-2164.92,debito
T04548,C0083,P003,2025-04-30,-2302.97,debito
T04549,C0092,P004,2025-04-11,401.03,abono
T04550,C0045,P003,2025-04-03,-2468.08,debito
T04551,C0071,P001,2025-03-09,4319.36,abono
T04552,C0099,P005,2025-05-29,1203.71,abono
T04553,C0134,P004,2025-04-19,-4875.46,debito
T04554,C0034,P003,2025-02-25,-4418.51,debito
T04555,C0092,P001,2024-12-26,4324.25,abono
T04556,C0091,P003,2025-04-29,704.83,abono
T04557,C0040,P002,2025-05-19,-6843.8,debito
T04558,C0078,P003,2025-02-25,2934.01,abono
T04559,C0132,P005,2025-02-23,-6968.45,debito
T04560,C0076,P001,2025-04-06,4562.0,abono
T04561,C0052,P002,2025-04-10,-1573.98,debito
T04562,C0137,P004,2025-02-25,328.0,abono
T04563,C0199,P002,2025-01-13,-1811.8,debito
T04564,C0121,P001,2025-01-11,-3707.12,debito
T04565,C0116,P001,2025-05-08,-1226.03,debito
T04566,C0105,P002,2025-03-24,878.93,abono
T04567,C0160,P003,2025-05-18,-3254.28,debito
T04568,C0069,P002,2025-02-11,-261.88,debito
T04569,C0132,P004,2025-04-09,653.35,abono
T04570,C0012,P003,2025-04-02,-2928.55,debito
T04571,C0139,P005,2025-04-25,-470.02,debito
T04572,C0058,P001,2025-05-12,-2795.38,debito
T04573,C0199,P003,2025-02-22,-3333.82,debito
T04574,C0055,P003,2024-12-07,-3175.33,debito
T04575,C0004,P005,2025-02-26,-6088.15,debito
T04576,C0164,P001,2025-02-04,-3724.54,debito
T04577,C0122,P005,2025-02-24,-3291.82,debito
T04578,C0148,P004,2025-01-02,2083.01,abono
T04579,C0070,P003,2025-04-21,-5728.83,debito
T04580,C0143,P003,2025-03-22,4480.53,abono
T04581,C0093,P004,2024-12-25,-5977.1,debito
T04582,C0135,P001,2024-12-20,3384.06,abono
T04583,C0011,P004,2025-04-30,729.94,abono
T04584,C0193,P004,2025-04-26,-1959.78,debito
T04585,C0126,P003,2025-01-30,-351.06,debito
T04586,C0004,P005,2025-03-30,4657.58,abono
T04587,C0164,P002,2025-04-26,-4635.77,debito
T04588,C0174,P001,2025-03-09,-5232.15,debito
T04589,C0150,P005,2025-02-13,1592.28,abono
T04590,C0169,P004,2025-02-15,4235.98,abono
T04591,C0184,P005,2025-03-25,1335.04,abono
T04592,C0038,P001,2025-03-12,-41.46,debito
T04593,C0024,P003,2025-05-29,-2653.61,debito
T04594,C0154,P002,2025-02-10,2875.27,abono
T04595,C0072,P005,2025-02-02,-3366.57,debito
T04596,C0005,P004,2025-04-29,4317.28,abono
T04597,C0080,P002,2025-03-20,571.76,abono
T04598,C0025,P005,2025-04-24,-3890.15,debito
T04599,C0171,P004,2025-02-19,-3605.47,debito
T04600,C0137,P004,2025-04-25,-1991.31,debito
T04601,C0157,P003,2025-03-11,-5760.93,debito
T04602,C0030,P003,2025-01-14,3776.6,abono
T04603,C0109,P003,2025-04-02,-5138.03,debito
T04604,C0176,P005,2024-12-16,-6137.06,debito
T04605,C0052,P001,2025-05-21,-5067.81,debito
T04606,C0194,P002,2025-03-17,-1645.93,debito
T04607,C0082,P005,2025-03-01,-4947.77,debito
T04608,C0179,P005,2025-03-20,-2174.69,debito
T04609,C0071,P001,2025-02-24,-1717.96,debito
T04610,C0041,P002,2025-03-13,-538.84,debito
T04611,C0057,P002,2025-05-01,-5215.88,debito
T04612,C0110,P001,2025-01-03,-4985.68,debito
T04613,C0093,P005,2025-05-25,1210.77,abono
T04614,C0160,P003,2024-12-14,3759.43,abono
T04615,C0108,P004,2024-12-21,4593.31,abono
T04616,C0133,P002,2025-04-29,584.74,abono
T04617,C0114,P002,2025-04-22,-1651.48,debito
T04618,C0099,P004,2025-02-09,3763.79,abono
T04619,C0152,P002,2025-03-02,-1943.31,debito
T04620,C0165,P001,2025-04-01,3142.09,abono
T04621,C0136,P001,2024-12-18,-595.71,debito
T04622,C0129,P002,2025-04-30,2288.4,abono
T04623,C0038,P004,2025-05-13,-5181.47,debito
T04624,C0088,P005,2025-05-16,3448.24,abono
T04625,C0160,P005,2025-03-28,-5711.05,debito
T04626,C0006,P004,2024-12-02,-6145.84,debito
T04627,C0061,P002,2024-12-28,-5419.09,debito
T04628,C0037,P002,2024-12-29,-4710.97,debito
T04629,C0031,P004,2025-03-09,-251.11,debito
T04630,C0149,P001,2025-02-11,-3758.72,debito
T04631,C0044,P002,2025-03-17,-292.75,debito
T04632,C0147,P001,2025-01-06,4049.94,abono
T04633,C0196,P004,2025-04-05,1637.59,abono
T04634,C0070,P005,2025-01-28,-3950.13,debito
T04635,C0115,P001,2025-03-16,-1977.73,debito
T04636,C0142,P003,2025-05-18,-5484.03,debito
T04637,C0115,P005,2025-01-26,4438.19,abono
T04638,C0067,P001,2025-05-23,-2808.54,debito
T04639,C0114,P004,2025-02-19,-6044.57,debito
T04640,C0081,P002,2025-05-30,-1891.51,debito
T04641,C0020,P005,2025-02-03,-3756.59,debito
T04642,C0176,P001,2024-12-18,-6015.57,debito
T04643,C0192,P002,2024-12-03,-2301.39,debito
T04644,C0017,P003,2025-05-31,-6679.67,debito
T04645,C0083,P004,2025-02-13,-879.5,debito
T04646,C0143,P005,2024-12-25,140.46,abono
T04647,C0131,P005,2025-01-24,-6331.82,debito
T04648,C0161,P004,2025-02-07,389.81,abono
T04649,C0141,P002,2025-03-12,-6943.47,debito
T04650,C0141,P005,2024-12-11,4759.41,abono
T04651,C0053,P005,2025-04-09,728.25,abono
T04652,C0040,P001,2025-05-01,-3776.96,debito
T04653,C0103,P001,2025-02-05,965.36,abono
T04654,C0152,P004,2025-05-08,-3014.24,debito
T04655,C0047,P001,2025-05-09,-458.13,debito
T04656,C0171,P005,2025-01-14,1158.43,abono
T04657,C0086,P001,2025-04-09,-2562.01,debito
T04658,C0140,P001,2025-02-12,2221.31,abono
T04659,C0146,P005,2025-01-29,-6843.15,debito
T04660,C0100,P001,2025-02-10,-5660.82,debito
T04661,C0035,P001,2025-02-09,-5169.75,debito
T04662,C0126,P001,2025-03-11,-3773.18,debito
T04663,C0100,P005,2025-04-02,4207.99,abono
T04664,C0031,P001,2025-02-26,-2395.08,debito
T04665,C0034,P002,2025-01-05,-4971.03,debito
T04666,C0038,P005,2025-02-10,-6956.67,debito
T04667,C0100,P005,2025-05-20,-2222.96,debito
T04668,C0060,P002,2025-05-04,3386.39,abono
T04669,C0181,P005,2024-12-30,-5914.87,debito
T04670,C0112,P003,2025-06-02,-6413.18,debito
T04671,C0117,P001,2025-04-03,3603.77,abono
T04672,C0081,P001,2024-12-26,1453.86,abono
T04673,C0084,P004,2024-12-15,-2304.19,debito
T04674,C0106,P005,2024-12-04,-174.68,debito
T04675,C0058,P002,2025-04-13,3816.39,abono
T04676,C0177,P004,2025-03-01,261.56,abono
T04677,C0125,P004,2025-02-19,4330.03,abono
T04678,C0026,P002,2025-06-01,-857.06,debito
T04679,C0169,P002,2024-12-17,900.79,abono
T04680,C0085,P003,2025-03-29,-3351.39,debito
T04681,C0175,P003,2025-02-16,3702.51,abono
T04682,C0009,P003,2025-02-23,738.06,abono
T04683,C0024,P005,2025-04-25,-3097.3,debito
T04684,C0155,P002,2025-03-22,-3395.47,debito
T04685,C0182,P003,2025-02-17,1100.81,abono
T04686,C0080,P003,2025-01-03,-835.44,debito
T04687,C0138,P002,2025-03-05,4190.28,abono
T04688,C0020,P003,2025-03-13,2537.2,abono
T04689,C0124,P001,2025-02-22,-130.24,debito
T04690,C0180,P001,2025-02-05,-5626.78,debito
T04691,C0059,P003,2025-01-04,-6866.13,debito
T04692,C0051,P004,2025-03-22,-4253.31,debito
T04693,C0114,P001,2025-03-17,2543.36,abono
T04694,C0193,P004,2025-05-05,-6152.56,debito
T04695,C0199,P005,2025-01-14,-6669.04,debito
T04696,C0191,P001,2025-03-03,-5289.12,debito
T04697,C0113,P004,2025-02-15,-3134.81,debito
T04698,C0138,P001,2025-03-11,-4157.78,debito
T04699,C0037,P002,2025-02-07,-4915.52,debito
T04700,C0078,P003,2025-05-30,1011.65,abono
T04701,C0132,P003,2025-03-15,2263.65,abono
T04702,C0122,P005,2025-04-09,-5813.85,debito
T04703,C0007,P002,2024-12-22,-4593.44,debito
T04704,C0109,P004,2025-02-28,-2896.09,debito
T04705,C0006,P001,2025-04-07,3333.64,abono
T04706,C0035,P005,2024-12-28,635.2,abono
T04707,C0056,P004,2025-04-14,-2828.44,debito
T04708,C0054,P001,2025-05-30,3975.99,abono
T04709,C0128,P003,2025-05-31,-1566.95,debito
T04710,C0042,P005,2025-04-23,-1326.15,debito
T04711,C0172,P002,2025-02-25,-6657.21,debito
T04712,C0060,P001,2024-12-16,-1492.99,debito
T04713,C0144,P002,2025-05-13,-1848.6,debito
T04714,C0035,P005,2024-12-18,-6788.22,debito
T04715,C0085,P005,2025-02-26,3686.81,abono
T04716,C0181,P003,2025-04-16,-4906.19,debito
T04717,C0059,P002,2025-05-26,4271.99,abono
T04718,C0024,P004,2024-12-16,-837.29,debito
T04719,C0189,P003,2025-03-27,3544.48,abono
T04720,C0089,P003,2025-04-27,-3540.71,debito
T04721,C0150,P004,2025-01-28,-5809.18,debito
T04722,C0007,P004,2024-12-11,-3571.75,debito
T04723,C0077,P003,2025-02-02,-4353.08,debito
